facebook_corpus_msr_1716156,I am an Indian and of course a Hindu. You have not seen service rendered by RSS in 1947 serving hungry and naked refugees coming from Pakistan. I was 12 then RSS has never indulged in violence.,NAG
facebook_corpus_msr_488092,I have bought 100 shares of Reliance Infra at 786/-. What's your view?,NAG
facebook_corpus_msr_1737152,It's an attack on Modi Govt and not AK.,NAG
facebook_corpus_msr_470216,I just wonder why people cant see the positive side of the bold step and just pin point negatives all the time!!!?,NAG
facebook_corpus_msr_446151,There is a disk failure in the array. Check that first. 😁,CAG
facebook_corpus_msr_325973,but if u blame pakistan army we r stand with our proud army,NAG
facebook_corpus_msr_373012,its time to wake up nd take a decision which create earthquack sense in the mind of pakistan,CAG
facebook_corpus_msr_1902068,"we dont have time for such issues, we are busy saving cows.",CAG
facebook_corpus_msr_470835,I had thought that the step of Narendra Modi shall wipe out the black money but it has wiped off white money also and that too faster than white money.,CAG
facebook_corpus_msr_2379996,such internationalist must be grinded.,CAG
facebook_corpus_msr_1521908,Why no rakshas for women?,CAG
facebook_corpus_msr_483061,"Markets will crash in November, wait to buy at lower levels",NAG
facebook_corpus_msr_462575,This is a comedy. These guys go and pay by cash at hotels ? Is he talking about illegal Russian drug peddlers in Goa. And to see some folks upset about it 😀😀,CAG
facebook_corpus_msr_1521824,"Chatterjee, keep out of this.",CAG
facebook_corpus_msr_233560,The root of this Naxal problem is these misguided forces are funded by some well known politicians to embarass and weaken the ruling party and existing government!,CAG
facebook_corpus_msr_2032275,A true muslim will always love his/her motherland. A false one will only ask Azadi.,CAG
facebook_corpus_msr_470329,Idiotic suggestions ... This is a massive move and should be supported,NAG
facebook_corpus_msr_325943,Now we must do something otherwise they will be doing more attacks like this. Now it's not time to talk take some action,NAG
facebook_corpus_msr_1561845,"It is shameful to support the MLA ,first he should know he was elected by people he is not s born ruler and must understand to behave in public",CAG
facebook_corpus_msr_483393,"Yes performance is a big question, but then how could the stocks of the group companies  appreciate after 2012  the time when Cyrus Mystry took over",NAG
facebook_corpus_msr_556270,"Nt good step,",CAG
facebook_corpus_msr_1493807,Stop your negative rhetoric.....Its a victory nevertheless!,CAG
facebook_corpus_msr_1226687,RSS is expert in spreading hateful rumors. Beware of it. NDTV is only trustworthy channel. Its reporting is unbiased and impartial. Subhash Chandra is BJP leader.,OAG
facebook_corpus_msr_399496,Indian Forces are retaliating. Two Pakistani Posts have been destroyed by our Army. It has also been gathered that 7 Pakistani soldiers have died in retaliatory firing from our side against Pak Army.,NAG
facebook_corpus_msr_466024,Its really a bold step to curb so called black money,NAG
facebook_corpus_msr_433740,In budjet why not mentioned of mp minister VIPs rxpan,OAG
facebook_corpus_msr_470856,"please advice about Bank nifty, & what about NPA for PSU ?",NAG
facebook_corpus_msr_411730,Let us see how far this is implemented. So far NOT.,NAG
facebook_corpus_msr_2383833,never,CAG
facebook_corpus_msr_469211,He is not getting elected again. Why is he making such promises?,CAG
facebook_corpus_msr_2126407,No cloth or for not connected with dog,NAG
facebook_corpus_msr_420880,Prakash Diwan had recommended Universal Cables as a stock pick for 2017; does he still hold on to the view?,NAG
facebook_corpus_msr_445744,This money will go to there friends and party members  sure,CAG
facebook_corpus_msr_419536,Do you think there will be follow-up on the upside tomorrow ??,NAG
facebook_corpus_msr_2383832,Good news for seculars.,CAG
facebook_corpus_msr_1723652,Its an alarm to crores of people. And it will last only 2 minutes and no harm. Its not hurt like Sonu Nigam's and many new generation singers songs with horrible and terrible music in public places.,OAG
facebook_corpus_msr_431894,Namo namo good job I m proud of you are our pm,NAG
facebook_corpus_msr_1964749,Aap picks new candidate and Delhi will pick new candidate as CM 😃,CAG
facebook_corpus_msr_2199131,You mean there is no difference in all the three ?,NAG
facebook_corpus_msr_334527,"Kumar is kumar, he is the only hope of AAP..",NAG
facebook_corpus_msr_331322,"Gundaraj of Owaisi in Hyderabad. 
Gau rakshaks are kid in front of your islamic organizations like Isis, al Qaeda, lashkare",OAG
facebook_corpus_msr_1947131,Vaah bc What a logic! 😑,OAG
facebook_corpus_msr_2018630,"Mira is justifying herself and her given situation,she can not understand the other side of the picture ie working moms.",CAG
facebook_corpus_msr_2280088,The ban has been there since 2011. #paidmedia like IE are looking in tat direction only after Trump. Kuwait merely extended the bAn. Now the 'liberals' are in a bind. They are silent like the dog in the Sherlock Holmes story 😉😂,OAG
facebook_corpus_msr_2032212,Bro u need education,CAG
facebook_corpus_msr_233702,Modi ji I really respect u sir . But sir do a strong action against this piglet.,CAG
facebook_corpus_msr_417017,I can only see this working in the airport or people have layovers for over five hours and the airlines are willing to pay for it.,NAG
facebook_corpus_msr_466285,Now Wake up what you did in your period please check. PM Modiji take bold step please support not accuses.,NAG
facebook_corpus_msr_327058,All that licking is needed to clear off his foundation from fraud case pending in SC,NAG
facebook_corpus_msr_462589,And thwse are the guys who used to have mile long queues in their country for bread and potato,CAG
facebook_corpus_msr_418331,Salute our PM...still he is doing fasting...And attending in Looksabha...salute our honorable PM,NAG
facebook_corpus_msr_2117677,Ather Rasheed Khan who you joker?,OAG
facebook_corpus_msr_468994,"What levels to come in buying.
Axis bank bought above 500 should come to average",NAG
facebook_corpus_msr_414512,It was appalling to hear two very senior army generals Gen Bikram Singh and Lt Gen Panag criticising tying of a stone pelter on the vehicle to save lives of amost 25 people including CRPF and Police men. Both these generals claim to have groung experience but have moved away from ground reality. My heart goes out to the young officer who thought of this ingenuine method to save own as well as civilian casualities. All Kashmiris are innocent after the event and claim HR Protection. But when do they realise the same for the uniformed men ? They are also sons of this country. I wish yuo stop callingthese gentlemen for future debates.,NAG
facebook_corpus_msr_2277504,But the name is so weird. 😂,NAG
facebook_corpus_msr_2041555,"1.Apurv Anand and there will be guys like you sitting on the fence , sermonising people on both side of the fence? ha ha ha
2.on his show, he gives choices which are intended to insult  anyone chosen or left out. kangana was different. she told the truth right on his gay face.",OAG
facebook_corpus_msr_1723348,"What's so controversial about his statement ?? It's just a simple statement on the high disturbance that loudspeakers cause !  
Loudspeakers should b banned for ALL communities !!!  Pseudos r creating a din without substance !",OAG
facebook_corpus_msr_1957001,Anti national indian express..........Stop this crap,OAG
facebook_corpus_msr_466253,He is not a puppet he is highly educated and a learned man I m nothing as compared to him. I experienced nothing wrong happening before the way it is right now. Ppl have to stand in queue with urine bag and disability to beg fr their own money at the ATM N Banks maybe tht is right according to you because u have not yet reached tht stage nor am I but I do have feelings for the old disabled the sick n the innocent. That's all my education n religion teaches me.,CAG
facebook_corpus_msr_2280071,Callum Talbot funny how even the worst enemies of the Prophet peace be upon him didnt consider it rape nor call him a paedo.  it was the norm back then to marry young.,CAG
facebook_corpus_msr_1723161,Yes right. Someone with mosques too close in proximity might face problems. Loudspeakers are definitely a nuisance.,OAG
facebook_corpus_msr_2111216,"Whatever is the version, the Left was, is & will remain irrelevant amongst the electorates of the country. 
It's an undeniable fact.",CAG
facebook_corpus_msr_443503,L&t finance  plz share ur view? Plz include my question too,NAG
facebook_corpus_msr_411322,Excellent move from ICICI. Helps villages a lot to grow in all aspects.,NAG
facebook_corpus_msr_1723749,In agreement with what he said if something is disturbing me I will raise my voice against it its my right to express,CAG
facebook_corpus_msr_327817,"War is a business for politicians,innocent people loose their life while they bask in their billions. No one should die for any piece of land. Let there be peace",NAG
facebook_corpus_msr_420675,"BJP has made a very intelligent political move. Now they will be tagged as pure hindutva party,as they know that yogi being CM will promote hindutva and that's what they want. Bcoz they also know that whatsoever BJP will do,they will hardly get minority votes. So just to make there votebank more secure,YOGI YOGI...!!!",NAG
facebook_corpus_msr_1804895,Retards around howering about AK jhahhaa,NAG
facebook_corpus_msr_438543,A prominent lawyer does not have the capability to become the Finance Minister of India.,NAG
facebook_corpus_msr_2280057,"Dear Idiot Express, instead of only quoting some news agency, do ur own research if u care abt the facts or real journalism.
All these countries been banned since a very long time. It dint happen just this week. You ppl hv started posting this bcz of Trump taken certain decisions.",OAG
facebook_corpus_msr_1723132,That's absolutely true,CAG
facebook_corpus_msr_447460,he is working for poor but they were the one who were hasseled the most,CAG
facebook_corpus_msr_397468,"Last I heard, Pakistan was exporting Donkeys to China.
* Donkey development program",NAG
facebook_corpus_msr_412788,Will there be any impact of the france elections....in our market.....and also MCD delhi......,NAG
facebook_corpus_msr_454849,"NEVER BUY ANY BAJAJ AUTO PRODUCT ESPECIALLY MOTORCYCLE MODEL V-15

THEIR PRODUCTS ARE DEFECTIVE

THEY HAVE A VERY LOUSY CUSTOMERCARE MANAGEMENT WHERE COMPLAINT AGAINST ANY DEALER  GOES BACK TO THE SAME DEALER TO RESPOND

CMON BAJAJ AUTO U CAN DEFINITELY HAVE COMPANY PERSON TO TAKE UP THE MATTER WITH DEALER",CAG
facebook_corpus_msr_485403,Parth jindal looks like chip of an old block. Watching him reminded me of young sajjanji way back in 80 s,OAG
facebook_corpus_msr_334330,hallala is a punishment to husband because he gave unnecesary talaq.thst is hifu dont have nither men norcwomen so they dovsucide or put in fire.,CAG
facebook_corpus_msr_327605,"Guarav K they are so brainwashed, that they cannot see the truth..",CAG
facebook_corpus_msr_1583948,"Now Godse School will come up, because these people are Godse Bhakts.",CAG
facebook_corpus_msr_444077,Kaleem khaja get to know that it is the need ..... We have got to move towards the less cash economy...we have change we can't just keep hitting at the changing world..,CAG
facebook_corpus_msr_326309,I also do condemn this but i cant do anything . But u can do something about this .,NAG
facebook_corpus_msr_1804994,"Anna hazare is a third grade Sanghi ...the anti corruption..
Lokpal ..was mare a drama.
He is RSS man...and like other RSS MAN..he does nautanki..",OAG
facebook_corpus_msr_1692700,Full  bjp no aap,NAG
facebook_corpus_msr_1961704,One more express for Indian,CAG
facebook_corpus_msr_473489,"One small step for man, one giant leap backwards for mankind.",NAG
facebook_corpus_msr_1922820,Irony is after beating badly a 60 yr old man he isn't arrested by law of land.,CAG
facebook_corpus_msr_359270,"All intellectuals are gone iN pot holes after MCD elections IN DELHI...

IF if If BJP LOSESS then EVERYONE MORE happy to do POSTMORTEM .
Now SILENTTTTTTTTT.,,🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣",OAG
facebook_corpus_msr_46355,Now u know where the drought relief money is going.,CAG
facebook_corpus_msr_2256382,Some parents don't know how to bring up their children this is the one reason.they r spoiling their children's life without knowledge.parents anger could make their children to stay away from them.short temper parents very dangerous to their children,CAG
facebook_corpus_msr_2117665,"Madam, with all due respects, USA does a lot unlike our country",CAG
facebook_corpus_msr_1521684,"Nd to ur previous comment
...........brother prashant singh im muslim nd im not a terrorist",NAG
facebook_corpus_msr_444518,"Gud luck sir...the so called 'Elite' who reaped the benefits of the corrupt establishment will try everything to make it worse n present it in negative light...bravo sir...its was only possible by a strong leader lik to take this drastic step..... from being sceptic, I hav over a period of time become a proud 'Bhakt'...yes u read it rt u hypocrites...I m a 'Bhakt'...",OAG
facebook_corpus_msr_1723433,"Simple..
This is India not saudi....

If ny1 has dought then take it this way..
I enter ur home nd take place then i demand for food..then demand for reservation...then demand for cast culture...then finally demand for ur home....if u r ok to welcome then let m know so tgat i can pack my bags to ur home.. ;)
Dont want to hurt ny1 but thinking logical...",CAG
facebook_corpus_msr_432865,"He tried to do everything, but opposition parties not let him to do",NAG
facebook_corpus_msr_115546,"Dude before copy pasting shit about IITs go read some of the articles written by actual iitians to know about the things going on in here. Major share of this 'tax payers' money is used for research purposes, not for feeding BTech students. Try getting at least an internship in any IIT to know about IITs, then maybe you'll understand better about these. These are just assumptions of someone which you assumed to be true and decided to post coz you know many have the same assumption. So drag your sorry ass out of FB and do some​ research before bitching about something. Peace out ✌",OAG
facebook_corpus_msr_506570,Tell me why the Institution that prints American currency and dictates interest rates not even a part of the American government? Why does this privately owned bank get to decide how valuable our currency will be America?,CAG
facebook_corpus_msr_329687,"Bharat Mahendru So if anyone speak against Cow is a Muslim? 😂 My Hindu friends eat cow and don't care what she is for them. They call her animal only. Apart from that Hindus kill her, slaughter her, smuggle them to Pak and Bangladesh via Assam and Kashmir with the help of BSF soldiers, kick her on roads, force them to eat plastics and garbage, let them die on roads bla bla bla bla. Isn't enough that many Hindus don't care about her? Even those who worship her?",CAG
facebook_corpus_msr_329048,"When u have responded, after few days everything OK, all Pakistan actors, singers, wl start coming back than all is well",CAG
facebook_corpus_msr_492092,"I will support 100%, dear cnbs present the news in a proper way, otherwise u will see the punch power of Sanskari indians",CAG
facebook_corpus_msr_23429,#AuntyNational,CAG
facebook_corpus_msr_503475,"If God change any man, no problem anyone bt if change govt. So everyone problems. What is this .....",CAG
facebook_corpus_msr_1805109,Anna Hazare had taken right decision not to join AAP under the leadership of Kejriwal who is a liar and joker in indian politics.,OAG
facebook_corpus_msr_507153,"Just read it carefully 6L orders in a second so 291*6L = 17.46 cr then u need to multiply 17.46*22,500sec=3,92,850.I  hope I cleared your doubt",NAG
facebook_corpus_msr_1737026,"Well at 1st it looks like dashing, deshbhakt video. Than I thought and realized what the hell he said that you or I don't know. What solution he has for all of us, in his video, And what does he mean to say on Kashmir or Pakistan. should Modi send army and start killing terrorist or attacking Pakistan for which militants will stand, Ok army will kill militants and jihadis, then what, did he said anything about so called secular, presstitutes, jaichands of nation or NGOs around the world which will defame India and world will apply trade sanctions on India. Yes India can survive with trade sanctions but what about OIL, Technology whcih is must needed to grow in 21st Centuary. Don't think this will not happen. Look at Syria's Sia leader Assad who is been targeted all around the world just because it is said that he is killing innocent Sunni. So how many sunni did he kill may be thousand but what america, europe doing with him.
So what will happen when Indian armies goes to Kashmir or Pakistan and start killing all. World Powerful countries, NGOs, Jaichands, Political Parties all will criticize India and World may apply trade sanctions on India.
Indian army and PM is capable of fetching POK and killing terrorist, militants from Kashmir . Our internal system has damages and holes, but govt. is working it.
This whole Matter has to be solved properly by laws, making India Permanent member of UN, Entering into NSG, making Indian economy more powerful and self dependent, maintaining our culture, making politics clean. Modi is doing all this.
What Kumar Vishwas is saying we all know this excluding his poems, But what he is doing in Kanhaya, Jaichands supporting Aam Aadmi Party than, indirectly may or may not be taunting Modi or trying to create aura like central govt. is doing nothing .
While the fact is this government after 70 yrs is working to solve problems.",CAG
facebook_corpus_msr_2018696,This is apparently not mainstream feminism. It may be your version of feminism.,CAG
facebook_corpus_msr_2203260,"Bengal - population of Muslims is 27%

Population of muslim criminals is 47%

Hindu women are raped intentionally...
musalman gene is demonic and they believe in humiliating Hindus with such crimes...

Musalmans should be separated from Hindus!

http://www.thehindu.com/news/cities/kolkata/bengal-ranks-third-in-crimes-against-women/article6173154.ece",OAG
facebook_corpus_msr_489795,Rolls Royce won't even sell their car to someone with a royal enfield.......Because you earn a Rolls Royce......just simply can't buy it.....,NAG
facebook_corpus_msr_1805104,"Anna a bjp agent,  since 3 years he have no love towards country or  deshbakthi??",CAG
facebook_corpus_msr_2264296,Manchester United travel to champions Leicester City who are 16th in the table and two places above the relegation zone.,NAG
facebook_corpus_msr_407517,"""Sambavami yougay yougay"" .an evil dream in the contemporary period. Non stop kalachakra  Will wash of the dirty face. Ever lasting glory &pride of  barath  maths Will continue for ever.""vantheymatharam"".",NAG
facebook_corpus_msr_421299,"Hi, having 500 shares of GNA Axles @218.5 INR ,i m medium to long term investor , whats ur opinion?",NAG
facebook_corpus_msr_1674432,Hi,NAG
facebook_corpus_msr_413260,How general public come to know that which brand is good n which  1 is not.  Dose modi ji us going to give any kind of special class to common people.,OAG
facebook_corpus_msr_426250,Is it right time for buying AXISBANK for short term ?,NAG
facebook_corpus_msr_439181,Simple and humble man... a very typical middle class and orthodox tamilian,NAG
facebook_corpus_msr_1723532,"Pinky Patel: true, for publicity ppl r willing to go to any gutter level",CAG
facebook_corpus_msr_380592,मोदी कर किया रहा हे ख्तम करे पाकिस्तन अब to उसकी सरकार हे,NAG
facebook_corpus_msr_1723847,Well said . At least some one opened his mouth for majority who hate but kept silent,CAG
facebook_corpus_msr_483433,"Replacing Cyrus is their prerogative, however keeping the public in the dark regarding the reasoning behind this ouster is highly irresponsible.",NAG
facebook_corpus_msr_443952,BJP parliamentary meet is for BJP members and for them to take the message to their respective constituencies. what is the expectations here :),CAG
facebook_corpus_msr_1979939,"Good ...
Very good analysis....
Shame on you....",CAG
facebook_corpus_msr_397578,"Earlier a british minister, now us congressman. All of them are saying Pakistan is a terrorist sponsored country. But we already know that. So, no more discussions. Now is the time to show our military power to those porkistani butchers. Last night only three watchtowers leveled. I wish there would be more..",OAG
facebook_corpus_msr_2241627,In these 40 days modi ji made a bull pregnant and jashodaben was stunned by his achievements in biology,CAG
facebook_corpus_msr_1735855,"In Tamilnadu, they haven't given, reservations on the basis of religion, it has a peculiar demographic distribution of castes, where, more than 76% of people belong to weaker sections of society, so it is shoved into the 9th schedule of the constitution of India.",CAG
facebook_corpus_msr_420476,Warren Buff. Has warned for over valued m caps. Is there great sell off coming this week,NAG
facebook_corpus_msr_456332,If the bike is priced 1.6 then it's a bang for the buck,NAG
facebook_corpus_msr_435311,"Definitely commuter need be cautious while driving on this bridge, very first contractor suppose to provide 100 yr performance guaranty, media should publish who is contractor and Government should put permanent ban him from doing such mishaps.",CAG
facebook_corpus_msr_443589,Has RBI become afraid more currency than what it has legally minted is bound to come to its coffers. As fake currencies also have all been deposited in the banks .,NAG
facebook_corpus_msr_455875,Guys chk KTM Rc 8 ook---- royal Enfield looks like baby,NAG
facebook_corpus_msr_1723315,I think it's not a big issue. The authorities should regulate the sound of loudspeakers whether its used for Azan or Keertan. There must be a maximum limit. It should not be too loud.,CAG
facebook_corpus_msr_431125,"If they are willing to put their Nuclear program under IAEA, then we have no problem.",NAG
facebook_corpus_msr_416600,What anout  people health and those too many protest against liquor,NAG
facebook_corpus_msr_1737069,True,OAG
facebook_corpus_msr_505687,"Sensex would indeed touch 22,000.

In our opinion we are on a brink of a global collapse there will be a cyclical recession in the time period of 2016-2018.

Global events that will exacerbate the recession:

- IMF's Foreign Reserve basket adds Chinese Yuan to its Forex basket reducing Euro's contribution to this basket by a considerable 7%+
- Euro will considerable depreciate 
- BREXIT - British Voters will actually vote for Britain to leave the EU
- US Elections and it's uncertainty.
- Crude Oil Glut
- China Debt-to-Equity conversion 
- Shemitah year of 2016

A Major global sell off should have happened on 2 October 2016 but as that is a Sunday on 3 October 2016, which is a Monday we will witness a global sell off and Global markets will correct in excess of 8%+ 

Targets in the range on 2016-2018
(All prices are in Rupees

Sensex: 18000-19000
Nifty: 6200-6400
Bank Nifty:8500-9000
ICICI bank: 110-120
SBI: 95-105

Google ""Shemitah Year 2016"" we are headed for the biggest blobal recession yet.
You have the opportunities to either become rich or become poor. 

Sit on cash don't buy anything right now.
Until, we reach the above Targets, you should sit on cash.

Welcome to Shemitah Year 2016.
Either you become rich or you become extremely poor the choice is yours the market has already dropped so much from 2014 that all gains have been wiped out and now we are in negative.",NAG
facebook_corpus_msr_334887,those channels were asked to give their explanation regarding that fake news by  delhi govt,NAG
facebook_corpus_msr_1622388,"Don't understand why everyone is emphasizing so much on ""he is a dalit"".",CAG
facebook_corpus_msr_1493775,"Naveed shahid, such victories are to be seen as a lesson for Pakistan to stop roguery and twisting the truth... we are not gleeful, we are sombre in our victory and just wish to bring our innocent countryman back unharmed..",OAG
facebook_corpus_msr_472647,100/- & 50/- notes  were not cancelled ........how people are feeling shortage .........where has gone these notes,NAG
facebook_corpus_msr_327825,"For sure Indian reaction will only be for Indian voters to stop criticism, but Pakistan will go unpunished, that's why they provoke India. Although we have missiles in India, giving measles injection to Indian public than sending missiles out of our territory is most important, because, we are like a poor man having many children. We have to fear war escalation, because we have to do lots of homework.",NAG
facebook_corpus_msr_394673,Pakistan's mathematics is very poor because of countless militants and terrorists it is comprising. So many times they don't know exact numbers of soldiers killed by Indian army. Nonetheless one should not forget Pakistan is a terrorist country where the death day is more memorable than birth day. Hell on the earth with no life meaning,OAG
facebook_corpus_msr_503074,WATCHING NEWS ON THIS ISSUES - INTOLERANCE IS CLEARLY VISIBLE.,CAG
facebook_corpus_msr_1805487,"No, you should go to HELL",OAG
facebook_corpus_msr_422640,"do you know 95% of japanes donot invest in stocks as they believe you should work hard to earn and not on speculated boosts. in japan no interest in savings bank account,on the contrary they charge for keeping your money safe. .let us learn good things. watch with family Tata SKY 642 NHK world news channel japan .",NAG
facebook_corpus_msr_2032156,ISIS Aatankwadi Spotted...Anti-national,CAG
facebook_corpus_msr_1723653,As to sing vande Matram hurts your people.  Your actions can also hurt others,OAG
facebook_corpus_msr_416598,Reduction in accidents & home violence + good health for all,NAG
facebook_corpus_msr_1946999,http://www.bbc.com/bengali/news-39336047?ocid=socialflow_facebook  stop this nonsense University is the place of study not a place to establish islamic  religious identity !!! Be liberal or be terrorists .... By liberty we get APJ Kalam by bigotry we get only terrorist.....,CAG
facebook_corpus_msr_506886,"jayant sinha -sir  we will win , have done the cut copy paste of all budgets of  the past , finance minister -i know it , ha ha , you are busy in  north block  making your people to do the cut copy paste job ..creative content",NAG
facebook_corpus_msr_398275,This policy of Congress is responsible for present situation in Kashmir.,OAG
facebook_corpus_msr_331209,"Shivam , learn some english before u comment on social media.",OAG
facebook_corpus_msr_482183,You have to produce good products. Brand name plays a role but with inferior products not even an Apple can gain and maintain market share. Of course I am talking about just 1 part of Tata Sons called Tata Motors. Industries like Steel really need proactive governance to prevent cheap dumping by China and the like.,NAG
facebook_corpus_msr_1804979,"If you are born RSS / BJP and your LOKPAL tool helped them to come to power, where is the  question of you joining AAP,  must be kidding ANNA 😅😅😅😅",CAG
facebook_corpus_msr_2018633,Isnt it's her choice to work or not? She and only should decide what best for her not others,CAG
facebook_corpus_msr_1775217,But EVM used to vote only fr bjp...,NAG
facebook_corpus_msr_1737072,Interestingly u dint see the whole video cause u r paid to spead false propaganda,CAG
facebook_corpus_msr_1692634,your thoughts are just like your name.,NAG
facebook_corpus_msr_482391,Happy diwali from pakistan.  I am Muslim but dont speak any bad about pakistan,NAG
facebook_corpus_msr_327629,Wasim Raza everyone like own mom . Did you not like ur mom who gave birth to you?,NAG
facebook_corpus_msr_115584,"How to tell if someone's from IIT?

Wait for 5 minutes, they'll tell you xD.",CAG
facebook_corpus_msr_1805495,Hazare like BJP and oppose Congress just his role is over,CAG
facebook_corpus_msr_2280132,Ok.,NAG
facebook_corpus_msr_1978806,Change your name as well,CAG
facebook_corpus_msr_457548,What Govt of Delhi is doing? Why Delhi elected an idiot who doesn't work and only talk.,CAG
facebook_corpus_msr_1723554,God bless everyone. I'm not a Hindu but still I can't eat beef. When will this forced religiousness end in India.,CAG
facebook_corpus_msr_425120,Should I buy Dr. Reddy's Labs? What is the long term target? Have already bought at 2900. Should I average out?,NAG
facebook_corpus_msr_444430,"No great work you did modiji,see how many poor people suffered and died bcoz of you.",CAG
facebook_corpus_msr_1937571,CBI chief... why not Home Minister...😜 but let him come to India first... 😂,CAG
facebook_corpus_msr_505938,Ambani enjoying ....people crying...down crude price but people not get benifit....,NAG
facebook_corpus_msr_1805149,Another one in the pack... He's just woken up.. Or does the media wake him when they are tired of the same stuff 😀,CAG
facebook_corpus_msr_2126986,only a difference of 3 seats b/w SS and BJP....u call that massive victory??😂😂,CAG
facebook_corpus_msr_413445,"Times now is not a business news, still if u compare d reason is quite republic",NAG
facebook_corpus_msr_331185,"I don't know where this great country is heading for ? 

Politics is being played on cows ,  triple talaq & all that mess , just to stay in power.

When will these ppl realise that they r doing no gud to the country but just damaging it slowly with slow poison.",NAG
facebook_corpus_msr_2199141,"Azam Khan shud refer to the Congress to which dogs were they referring to!
Modiji just passed a repartee to khadge's comments !
Azam Khan, as usual, adding fuel to the fire! He & his breed will not let peace prevail between the two communities!",OAG
facebook_corpus_msr_451912,Very soon they should have a race between dominar vs royal enfield,NAG
facebook_corpus_msr_1714360,2 time national best actor and three time special jury award. You know what is the prob:these Bollywood fans are jealous of malayali perfection which they won't achieve in the near future,OAG
facebook_corpus_msr_1805433,Dhongi no-1,OAG
facebook_corpus_msr_1723510,Blowing up thousands of people just because they belong to a different religion no forceful religiousness.,CAG
facebook_corpus_msr_2029798,By watching the video from marine drive yesterday I feel really shame on our police,OAG
facebook_corpus_msr_2126405,Dog married presstitute and ie was born,NAG
facebook_corpus_msr_115535,I have a cousin brother who has done that. IIT B passout AIR 93. Works at Manhattan now. Thats very true. You might see some bit they are really very few.,CAG
facebook_corpus_msr_1561880,But what about that MLA,CAG
facebook_corpus_msr_471193,Good to market after a long time waiting for money,NAG
facebook_corpus_msr_398293,No. SC should decide if India should talk.I think the Supreme Court is Ruling India now a days.,CAG
facebook_corpus_msr_1763618,So just think how common man will survive?,NAG
facebook_corpus_msr_399642,You know that in Pakistan citizen 1/3 maintal it's true . See news of Pakistan not India.,NAG
facebook_corpus_msr_480889,"How can a country like India have same ratings as South Africa and Greece,  seems all ratings agencies support developed countries only,  it's ridiculous.",NAG
facebook_corpus_msr_1763622,Bjp is gunda party,OAG
facebook_corpus_msr_415692,Where do u see nifty heading ? After closing below 9200 ?,NAG
facebook_corpus_msr_1724033,Religious confessions....to get some award from govt.,CAG
facebook_corpus_msr_405082,"Waqas Ahmed what u did to mashal khan , can i eat pork in pakistan plzz tell",CAG
facebook_corpus_msr_442674,Expect the budget to be populist from a consumer point of view: Rajiv Memani,NAG
facebook_corpus_msr_397464,Oh !  I forget actually  whole pakistan is a jahannum .& choosa  aam by chinese.,NAG
facebook_corpus_msr_484279,How would you compete with Rio (Reliance)? Look at price and features Rio is offering with hand set,NAG
facebook_corpus_msr_394675,I condemned such acts..by Pakistanis..shame on u..beheading..martyrs..it is inhuman act..govt should take severe steps...against this..enough is enough...!!!,OAG
facebook_corpus_msr_470171,Hahaha .... good survey asking people who are any way anti modi and then showing us modi is wrong and did wrong waaah!!! Cnbc,NAG
facebook_corpus_msr_429428,FY17 revenue growth for IT industry expected at 8.6%: NASSCOM,NAG
facebook_corpus_msr_1583966,Ridiculous news.... Whats the problem or sensation about it???,CAG
facebook_corpus_msr_328614,You are yourself terrorist number one...you killed many in Gujarat... Lol,OAG
facebook_corpus_msr_409456,"Hurry! !

Register yourself on below link with your mob. No. And get the free worth recharges for that mobile no.

Its 100% true, try it.

http://ultoo.com/login.php?refererCode=302602E&flag=hide",NAG
facebook_corpus_msr_326443,Time to offer Modi a set of colourful bangles 😂😂😂.,CAG
facebook_corpus_msr_406846,"No doubt BJP is very strong presently,  but they are acting against their collation partners. BJP want to become strong in South states we appreciate but should not do leg pulling. We are seeing present trend of  BJP is some how they want to grab power in Southern states. People may not like this attitude. Jai Hind",NAG
facebook_corpus_msr_2081683,The one who always turn out to be opportunist using a student as launchpad against BJP. Rather than being responsible leaders and doing sonething to resolve the issue everyone is busy in slamming each other giving rise to this stupid debate. This issue could have been resolved easlity if evrry one had played their role well. But no one wanted to miss out an opportunity to serve their political propoganda. Shame seriously.,CAG
facebook_corpus_msr_1723330,"Got it Mr. Singer ...but if you wish that your suggestion or speaking more appropriately ' a hindutva campaign against noise-pollution should be embraced then you ought to realise the trauma caused by your songs to people like me , and so in accordance to your statement you must stop singing. I know you won't hesitate to disagree because the moment you complete reading this concern you will suddenly realise ' Oh! What the f::k is he saying? I am entitled with certain Fundamental Rights. Its natural don't panic. But if you are entitled with these rights so are they to pray in the name of God for five times in a day",CAG
facebook_corpus_msr_1945449,There is a difference between being a goon and being branded as a goon by congress and other so called secular minded  parties ..... these are all desperate statements by pro anti national elements who are shivering in their boots....will he talk in the same tenor about Owasi Brothers who are a big pain in this nation as they have not done any justice to minorities but only spend time  vomiting venom upon Hindus,CAG
facebook_corpus_msr_1922828,Truly an uncivilized person in the eye of society.It is a punishable offence. Nobody should stand by his side.,OAG
facebook_corpus_msr_1723289,"uffff people r insane really.....so wat if he posted wat he thinks ?....none of anyone else's business....his thinking his mentality his post .....watever...,comeon guys everyone has a right to make complain for noise pollution ...y people r creating this a political or religious issue I really dont understant .....!!!",CAG
